Block,Address,Balance
12000000,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000000,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000000,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000000,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000000,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000000,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000000,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000000,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000001,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000001,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000001,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000001,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000001,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000001,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000001,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000001,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000002,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000002,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000002,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000002,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000002,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000002,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000002,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000002,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000003,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000003,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000003,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000003,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000003,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000003,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000003,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000003,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000004,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000004,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000004,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000004,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000004,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000004,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000004,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000004,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000005,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000005,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000005,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000005,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000005,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000005,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000005,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000005,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000006,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000006,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000006,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000006,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000006,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000006,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000006,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000006,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000007,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000007,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000007,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000007,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000007,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000007,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000007,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000007,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000008,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000008,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000008,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000008,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000008,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000008,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000008,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000008,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000009,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000009,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000009,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000009,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000009,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000009,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000009,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000009,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000010,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000010,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000010,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000010,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000010,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000010,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000010,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000010,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000011,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000011,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000011,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000011,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000011,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000011,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000011,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000011,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000012,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000012,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000012,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000012,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000012,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000012,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000012,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000012,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000013,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000013,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000013,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000013,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000013,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000013,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000013,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000013,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000014,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000014,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000014,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000014,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000014,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,11.261009585128111887
12000014,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000014,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000014,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000015,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000015,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000015,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000015,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000015,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000015,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000015,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000015,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000016,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000016,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000016,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000016,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000016,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000016,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000016,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000016,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000017,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000017,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000017,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000017,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000017,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000017,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000017,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000017,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000018,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000018,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000018,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000018,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000018,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000018,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000018,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000018,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000019,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000019,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000019,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000019,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000019,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000019,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000019,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000019,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000020,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000020,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000020,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000020,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000020,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000020,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000020,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000020,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000021,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000021,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000021,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000021,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000021,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000021,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000021,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000021,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000022,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000022,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000022,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000022,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000022,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000022,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000022,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000022,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000023,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000023,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000023,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000023,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000023,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000023,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000023,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000023,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000024,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000024,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000024,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000024,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000024,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000024,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000024,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000024,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000025,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000025,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000025,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000025,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000025,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000025,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000025,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000025,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000026,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000026,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000026,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000026,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000026,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000026,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000026,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000026,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000027,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000027,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000027,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000027,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000027,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000027,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000027,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000027,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000028,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000028,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000028,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000028,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000028,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000028,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000028,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000028,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000029,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000029,0x99c16D5f932CeCcFAf53143e85Ae18f03256205d,2.062624562234213673
12000029,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000029,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000029,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000029,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000029,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000029,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000029,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000030,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000030,0x99c16D5f932CeCcFAf53143e85Ae18f03256205d,2.062624562234213673
12000030,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000030,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000030,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000030,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000030,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000030,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000030,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000031,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000031,0x99c16D5f932CeCcFAf53143e85Ae18f03256205d,2.062624562234213673
12000031,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000031,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000031,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000031,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000031,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000031,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000031,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000032,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000032,0x99c16D5f932CeCcFAf53143e85Ae18f03256205d,2.062624562234213673
12000032,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000032,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000032,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000032,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000032,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000032,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000032,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000033,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000033,0x99c16D5f932CeCcFAf53143e85Ae18f03256205d,2.062624562234213673
12000033,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000033,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000033,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000033,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000033,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000033,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000033,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000034,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000034,0x99c16D5f932CeCcFAf53143e85Ae18f03256205d,2.062624562234213673
12000034,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000034,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
12000034,0x97960149fc611508748dE01202974d372a677632,4609.758222653715129904
12000034,0xdD4Bc51496dc93A0c47008E820e0d80745476f22,0.061009585128111887
12000034,0xBA3d14a79340CB1EAC61f8ddD0A56F4624Db0e0D,23.451803214355038479
12000034,0xa9BEFffe0061866E240CBBED7E2572C48941b2Db,1.007305872051997542
12000034,0x4E475640967781Afc29d3C8aAFAe4FFC041710B7,69.364836863881519891
12000035,0x275B2eDbC7C4413dbECFf9Ef37ba9214758e3B13,32.168423662258616458
12000035,0x99c16D5f932CeCcFAf53143e85Ae18f03256205d,2.062624562234213673
12000035,0x5ade40e345817B739b91c6B4615eFCE87F9D7c57,1E-18
12000035,0x6AF235d2Bbe050e6291615B71CA5829658810142,723.088743539114591116
